MS Zoning,Year Built,Overall Qual,Overall Cond,Lot Area,Garage Area,Pool Area,Bedroom AbvGr,Full Bath,TotRms AbvGrd,SalePrice
RL,1972.0,5.0,5,7200,576.0,0,3,1.0,5,127000
RL,1972.0,4.0,8,7200,728.0,0,3,1.0,5,117000
RL,2004.0,8.0,5,10386,888.0,0,3,2.0,8,305900
RL,2002.0,8.0,5,9375,647.0,0,3,2.0,7,228500
RL,2000.0,7.0,5,11354,583.0,0,3,,7,270000
RL,2002.0,7.0,5,8749,527.0,0,3,2.0,6,192000
RL,2003.0,7.0,5,8749,610.0,0,3,2.0,7,213000
RL,2002.0,7.0,5,8158,542.0,0,3,2.0,7,200000
RL,1998.0,8.0,5,16226,683.0,0,4,2.0,9,267000
RL,1994.0,8.0,5,11927,484.0,0,3,2.0,7,228000
RL,2001.0,8.0,5,12728,560.0,0,4,2.0,7,275000
RL,1996.0,7.0,5,15295,608.0,0,3,2.0,7,211000
RL,2002.0,9.0,5,11248,702.0,0,3,2.0,7,285000
RL,1995.0,8.0,5,10000,556.0,0,3,,8,240000
RM,2003.0,,5,4435,420.0,0,1,,3,131500
RL,1999.0,8.0,5,17227,482.0,0,1,,5,246900
RL,2003.0,7.0,5,8200,434.0,0,4,2.0,8,219500
RL,2003.0,7.0,5,8450,531.0,0,3,2.0,6,185000
RL,2007.0,7.0,5,8145,552.0,0,3,2.0,7,179400
RL,2006.0,7.0,5,9245,639.0,0,3,2.0,8,213500
RL,2004.0,7.0,5,8500,626.0,0,3,2.0,7,179600
RL,2005.0,7.0,5,8769,578.0,0,2,2.0,5,173500
RL,2006.0,6.0,5,8334,437.0,0,3,2.0,6,167840
RL,,7.0,5,8333,484.0,0,3,,7,168675
RL,2005.0,,5,9045,400.0,0,3,,6,167000
RL,1965.0,5.0,7,9170,461.0,0,2,1.0,6,140000
RL,1967.0,5.0,5,9825,384.0,0,2,1.0,4,118500
RL,1963.0,4.0,6,8308,520.0,0,2,1.0,4,110000
RL,1965.0,,5,10921,432.0,0,3,1.0,6,94750
RL,1925.0,5.0,6,16287,576.0,0,3,1.0,7,122000
RL,1960.0,6.0,6,8240,622.0,0,2,1.0,5,110000
RL,1990.0,6.0,5,11841,0.0,0,3,1.0,5,118500
RL,,6.0,6,6285,528.0,0,3,1.0,7,133500
RL,,6.0,7,7917,504.0,0,3,,6,148000
RL,1979.0,5.0,6,9555,579.0,0,5,2.0,11,141000
RL,,,5,8536,430.0,0,2,1.0,5,155000
RL,2005.0,5.0,5,7024,450.0,0,2,1.0,5,157000
RL,2005.0,,5,7023,489.0,0,3,2.0,6,171500
RL,2008.0,10.0,5,39290,1154.0,0,2,,15,183850
RL,2007.0,10.0,5,40094,884.0,0,3,3.0,11,184750
RM,2005.0,6.0,5,3675,525.0,0,2,1.0,5,140000
RL,1959.0,5.0,7,6400,392.0,0,2,,4,131750
RL,1955.0,4.0,3,6882,0.0,0,2,2.0,6,61500
RL,1954.0,4.0,5,10215,248.0,0,3,,5,111000
RL,1946.0,5.0,6,8741,0.0,0,4,,8,98500
RH,1931.0,3.0,6,4270,0.0,0,3,1.0,6,79000
RL,1920.0,6.0,8,10042,216.0,0,2,1.0,4,108500
RL,1954.0,,5,9450,400.0,0,3,1.0,5,110000
RL,,,7,11767,384.0,0,2,,6,112000
RL,1955.0,4.0,5,8172,355.0,0,2,1.0,4,125000
RL,1955.0,,5,8172,528.0,0,3,1.0,5,79275
RL,1954.0,4.0,6,8190,280.0,0,3,1.0,5,119000
RH,1914.0,6.0,7,10896,0.0,0,8,2.0,14,200000
RL,1923.0,5.0,6,10890,0.0,0,6,2.0,12,150000
RL,1923.0,6.0,7,10592,180.0,0,3,1.0,7,165000
RL,1926.0,5.0,5,10594,200.0,0,2,1.0,5,96500
RL,1926.0,5.0,5,7223,352.0,0,3,1.0,6,136500
RL,1921.0,6.0,7,6821,240.0,0,2,,8,146500
RL,1937.0,5.0,7,7200,240.0,0,3,,7,175000
RL,,7.0,8,4000,216.0,0,2,1.0,5,148500
RL,1921.0,6.0,7,6720,228.0,0,3,,7,141500
RL,1918.0,7.0,8,7642,216.0,0,3,1.0,7,189950
RL,1926.0,6.0,8,7155,225.0,0,3,1.0,6,135000
RL,1941.0,7.0,5,7128,240.0,0,4,2.0,7,164000
RL,1913.0,5.0,6,4280,352.0,0,2,1.0,4,90350
RL,1910.0,5.0,6,5362,552.0,0,3,2.0,8,139000
RL,1938.0,,7,6305,240.0,0,2,,5,119750
RH,1946.0,6.0,6,7136,492.0,0,4,2.0,8,145000
RH,1949.0,5.0,6,6270,871.0,0,4,2.0,8,145000
RL,,7.0,7,7230,264.0,0,4,2.0,8,238000
RL,1951.0,5.0,5,13108,400.0,0,2,1.0,7,153500
RL,1918.0,6.0,6,22420,864.0,0,4,2.0,10,239000
RL,1934.0,8.0,6,12168,380.0,0,4,,10,359100
RL,1930.0,4.0,6,7810,231.0,0,4,2.0,7,188000
RL,1932.0,6.0,7,11275,432.0,0,3,1.0,7,220000
RL,1941.0,5.0,5,6221,528.0,0,3,2.0,5,140000
RL,1932.0,8.0,8,10570,440.0,0,3,2.0,10,315000
RL,1945.0,6.0,8,7259,180.0,0,3,,9,259500
RL,1957.0,6.0,7,14442,416.0,0,3,2.0,7,257500
RL,1940.0,7.0,6,13125,240.0,0,3,1.0,6,219500
RL,1953.0,6.0,5,21000,450.0,0,3,2.0,7,217000
RL,1960.0,6.0,4,25485,580.0,0,3,1.0,6,201000
RL,1968.0,6.0,6,21579,552.0,0,3,2.0,7,215000
RM,1980.0,6.0,6,1782,462.0,0,2,1.0,5,123900
RL,1995.0,4.0,5,17871,628.0,0,4,2.0,7,170000
RM,,8.0,5,3907,509.0,0,1,1.0,4,200000
RL,1971.0,7.0,5,20693,625.0,0,3,2.0,7,198000
RL,1957.0,6.0,3,32668,484.0,0,4,3.0,9,200624
RL,1986.0,8.0,5,18044,691.0,228,2,2.0,6,315000
RM,1919.0,5.0,7,8500,0.0,0,3,,7,115000
RM,1940.0,6.0,7,7000,720.0,0,3,,6,141000
RM,1941.0,5.0,6,5000,360.0,0,2,1.0,5,87000
RM,,5.0,7,7288,0.0,0,3,,6,129850
RM,1939.0,4.0,5,6060,264.0,0,3,1.0,4,100000
RM,,5.0,7,3672,100.0,0,2,1.0,5,75200
RM,1920.0,6.0,5,8263,308.0,0,2,1.0,6,118400
RM,1920.0,5.0,2,8967,338.0,0,2,1.0,6,67000
RM,1950.0,5.0,5,13710,282.0,0,4,1.0,6,152000
RM,1939.0,,4,11067,256.0,0,1,1.0,4,68104
C (all),1895.0,5.0,6,8250,0.0,0,4,2.0,9,119600
C (all),1957.0,4.0,6,6565,720.0,0,3,1.0,6,140000
C (all),1930.0,5.0,9,6060,216.0,0,2,1.0,5,124900
RM,2006.0,8.0,5,5568,495.0,0,2,2.0,5,375000
RM,2006.0,,5,4750,538.0,0,2,2.0,5,235000
RL,1979.0,6.0,6,12150,486.0,0,2,2.0,5,183500
RL,1978.0,6.0,6,7540,470.0,0,2,1.0,5,156000
RL,,6.0,5,9187,484.0,0,3,,5,134000
RL,,5.0,5,10000,650.0,0,3,2.0,6,215000
RL,2002.0,7.0,5,12864,576.0,0,1,1.0,4,245000
RL,1991.0,7.0,5,9928,506.0,0,3,2.0,6,210000
RL,1975.0,7.0,6,8750,360.0,0,3,1.0,4,148000
RL,,6.0,6,8410,528.0,0,2,1.0,5,143000
RL,1987.0,7.0,6,4054,512.0,0,2,2.0,5,244000
RM,,,5,9763,286.0,0,1,1.0,5,330000
RL,1959.0,5.0,6,16905,308.0,0,2,1.0,5,170000
RL,,6.0,8,19958,461.0,0,4,2.0,7,257000
RL,2006.0,,5,8368,433.0,0,3,2.0,7,231713
RL,2006.0,8.0,5,8298,502.0,0,2,,6,267300
RL,2006.0,8.0,5,9037,472.0,0,2,,6,265900
RL,2007.0,8.0,5,10991,722.0,0,3,,7,239000
RL,2006.0,8.0,5,10656,870.0,0,3,2.0,6,248900
RL,1985.0,7.0,7,10331,528.0,0,3,2.0,6,174000
RL,1990.0,7.0,5,13758,400.0,0,3,,7,187500
RL,,6.0,5,9303,422.0,0,3,2.0,7,204000
RL,,8.0,5,6718,471.0,0,2,2.0,5,180500
RL,2003.0,7.0,5,9590,438.0,0,3,,6,187500
RL,2002.0,8.0,5,11305,692.0,0,2,2.0,6,282000
RL,1996.0,6.0,5,7777,571.0,0,3,,7,178000
RL,2002.0,8.0,5,14536,808.0,0,3,2.0,9,270000
RL,,7.0,5,11800,452.0,0,5,3.0,10,279900
RL,1963.0,,4,35133,995.0,0,3,1.0,5,186700
RL,2006.0,8.0,5,15306,712.0,0,3,,7,283463
RL,2006.0,10.0,5,12633,932.0,0,3,2.0,8,392000
RL,,8.0,5,12665,642.0,0,4,2.0,9,281213
RL,2007.0,5.0,5,8402,0.0,0,3,1.0,6,147000
RL,,3.0,5,43500,1041.0,561,2,1.0,9,130000
RM,1996.0,6.0,5,6710,460.0,0,0,,3,140000
RL,,,5,25286,648.0,0,3,1.0,5,132250
RL,1967.0,5.0,4,25000,576.0,0,4,,8,143000
RL,1961.0,4.0,4,32463,1356.0,0,3,,7,168000
RM,1976.0,5.0,7,4224,572.0,0,3,1.0,6,129900
RM,1976.0,5.0,5,4224,528.0,0,3,,6,134000
RM,1972.0,4.0,4,1504,253.0,0,3,1.0,5,85500
RM,1970.0,4.0,5,1533,297.0,0,2,1.0,4,106500
RM,,4.0,6,1495,0.0,0,3,,5,93900
RM,1970.0,4.0,5,2001,286.0,0,3,1.0,6,75000
RM,1970.0,,6,1936,0.0,0,1,1.0,3,84500
RM,,4.0,3,1890,286.0,0,3,1.0,6,75190
RL,,6.0,5,11333,539.0,0,3,1.0,5,146800
RL,,5.0,5,9129,678.0,0,1,1.0,4,153500
RL,1977.0,6.0,6,15957,528.0,0,3,2.0,6,188000
RL,1977.0,5.0,6,33983,672.0,0,3,1.0,6,196000
RL,1977.0,5.0,7,8286,531.0,0,3,1.0,6,157000
RL,,5.0,7,6723,0.0,0,2,1.0,5,138000
RL,1970.0,,7,7244,624.0,0,2,1.0,5,129500
RL,1961.0,4.0,3,27697,444.0,0,3,,6,80000
RL,1982.0,4.0,6,7599,360.0,0,2,1.0,4,129500
RL,,5.0,6,11000,502.0,0,3,1.0,6,135000
RL,,5.0,7,8314,264.0,0,2,1.0,5,124500
RL,1983.0,5.0,7,11625,264.0,0,2,1.0,4,139000
RL,1991.0,5.0,5,10712,0.0,0,3,1.0,5,93500
RL,,5.0,6,10447,288.0,0,3,1.0,5,124500
RL,1954.0,6.0,5,11027,452.0,0,2,2.0,5,149900
RL,1956.0,6.0,6,10533,313.0,0,2,1.0,5,157500
RL,1957.0,5.0,5,11765,963.0,0,3,1.0,7,169000
RL,1957.0,6.0,6,39384,550.0,0,1,1.0,4,252000
RL,1969.0,7.0,6,11727,506.0,0,3,2.0,8,192100
RL,1997.0,6.0,5,8238,400.0,0,3,2.0,6,183500
RL,1997.0,7.0,5,13006,642.0,0,4,2.0,8,222000
RL,,6.0,5,13041,423.0,0,3,,7,170000
RL,1995.0,6.0,5,13031,409.0,0,3,2.0,6,187500
RL,1996.0,6.0,5,9783,443.0,0,3,2.0,7,202000
RL,1997.0,6.0,5,11207,413.0,0,3,2.0,8,185000
RL,2005.0,7.0,5,19378,576.0,0,4,2.0,9,320000
RL,2006.0,7.0,5,14859,690.0,0,3,,7,240000
RL,2005.0,8.0,5,13128,527.0,0,4,2.0,7,250000
RL,2005.0,8.0,5,10463,800.0,0,3,,8,239900
RL,,7.0,5,13751,773.0,0,3,2.0,9,309000
RL,2006.0,7.0,5,23257,422.0,0,3,2.0,9,274725
RL,1994.0,8.0,5,13108,618.0,0,4,2.0,9,270000
RL,,6.0,6,8076,402.0,0,3,2.0,6,183500
RL,1993.0,6.0,5,7685,420.0,0,3,2.0,6,165600
RL,1998.0,7.0,5,9084,462.0,0,3,2.0,8,176500
RL,1987.0,8.0,5,3701,461.0,0,2,2.0,5,130000
RL,,7.0,7,5306,504.0,0,2,2.0,5,239000
RL,1985.0,8.0,5,6563,564.0,0,2,2.0,5,275000
RL,2005.0,9.0,5,16023,670.0,0,3,3.0,11,457347
RL,2006.0,10.0,5,18062,758.0,0,5,3.0,10,545224
RL,2006.0,9.0,5,12292,675.0,0,4,,11,356383
RL,2005.0,9.0,5,16056,716.0,0,4,3.0,11,556581
RL,2006.0,8.0,5,12438,666.0,0,4,2.0,10,361919
RL,2006.0,10.0,5,16052,736.0,0,4,,11,535000
RL,2005.0,9.0,5,15922,660.0,0,4,,10,401179
RL,2006.0,10.0,5,13682,641.0,0,3,,10,438780
RL,1948.0,5.0,6,14762,672.0,0,2,2.0,7,169000
RL,1955.0,5.0,5,34650,572.0,0,3,1.0,5,145000
RL,,9.0,5,8147,517.0,0,2,,7,318000
RL,2005.0,8.0,5,11302,758.0,0,3,,7,319000
RL,2005.0,9.0,5,18261,722.0,0,3,,8,470000
RL,1984.0,7.0,7,14145,440.0,0,3,,8,202500
RL,1988.0,7.0,5,13837,786.0,0,4,2.0,9,229000
RL,1977.0,7.0,7,16659,539.0,0,3,,9,235000
RL,1976.0,,5,18800,566.0,0,3,2.0,6,190000
RL,,6.0,6,10464,582.0,0,2,1.0,5,169000
RL,1988.0,7.0,5,10400,604.0,0,3,,6,241500
RL,1978.0,7.0,5,10530,482.0,0,4,2.0,8,188900
RL,1980.0,6.0,6,10240,612.0,0,3,2.0,7,207500
RL,,7.0,5,16692,564.0,519,5,,12,250000
RL,1975.0,6.0,6,11475,434.0,0,3,2.0,6,179900
RL,1976.0,7.0,5,9927,596.0,0,2,,5,172000
FV,2005.0,7.0,5,9512,541.0,0,3,,8,294323
RL,,6.0,6,10530,485.0,0,3,3.0,8,184500
RL,1975.0,5.0,6,10140,495.0,0,3,,6,153500
RL,1976.0,7.0,5,10140,528.0,0,4,,8,162900
RL,1974.0,,6,10140,484.0,648,3,,5,181000
RL,1974.0,6.0,6,10000,462.0,0,3,,6,155000
RL,1969.0,5.0,5,15870,299.0,0,3,1.0,6,138800
RL,1970.0,4.0,5,9353,280.0,0,3,1.0,5,116050
RL,1971.0,4.0,4,8125,0.0,0,3,1.0,5,88000
RL,1971.0,4.0,4,7200,576.0,0,3,,5,97500
RH,,6.0,5,8773,543.0,0,2,2.0,4,190000
RM,1973.0,6.0,5,2760,440.0,0,3,,6,105500
RM,,5.0,6,2160,440.0,0,3,1.0,7,125500
RM,,6.0,5,1953,264.0,0,2,1.0,5,83000
RM,1972.0,6.0,7,1890,264.0,0,3,1.0,6,116000
RM,,6.0,5,1680,0.0,0,3,1.0,7,91500
RM,1972.0,6.0,7,1680,264.0,0,3,1.0,7,118000
RM,1972.0,6.0,5,1680,264.0,0,2,,5,89000
RM,1972.0,6.0,5,1680,264.0,0,3,,6,108000
RM,1972.0,6.0,5,1680,288.0,0,2,,5,94500
RL,,6.0,5,4043,440.0,0,2,2.0,4,146300
RL,,5.0,7,7514,300.0,0,3,1.0,6,145000
RL,1967.0,5.0,5,7838,288.0,0,3,,6,123000
RL,1976.0,7.0,7,2280,319.0,0,2,2.0,4,137500
RL,1976.0,6.0,5,2179,460.0,0,3,2.0,6,144000
RL,2004.0,9.0,5,16737,770.0,0,3,2.0,8,315000
RL,2006.0,9.0,5,16387,831.0,0,4,2.0,11,412083
RL,2006.0,9.0,5,16259,840.0,0,4,3.0,9,342643
RL,2004.0,8.0,5,16163,880.0,0,2,2.0,6,252000
RL,2006.0,10.0,5,13891,850.0,0,2,,7,465000
RL,2006.0,7.0,5,12228,874.0,0,4,2.0,8,293000
RL,2005.0,9.0,5,14780,1085.0,0,2,,7,415000
RL,2004.0,9.0,5,16033,772.0,0,3,2.0,8,326000
RL,2005.0,8.0,5,14215,853.0,0,4,3.0,9,325300
RL,2004.0,8.0,5,13418,691.0,0,4,3.0,9,309000
RL,,9.0,5,13975,670.0,0,4,,10,300000
RL,2005.0,8.0,5,10240,878.0,0,3,,8,275500
RL,2005.0,9.0,5,9942,521.0,0,3,2.0,8,338500
RL,2005.0,9.0,5,11924,736.0,0,4,,11,345000
RL,2005.0,8.0,5,12867,575.0,0,3,,8,344133
RL,2006.0,8.0,5,10672,672.0,0,4,2.0,10,298236
RL,2005.0,8.0,5,11643,784.0,0,4,2.0,10,329900
RL,2003.0,9.0,5,12378,708.0,0,3,2.0,8,360000
RL,2006.0,8.0,5,11065,753.0,0,3,2.0,8,281000
RL,2005.0,9.0,5,13758,925.0,0,2,2.0,6,372397
RL,2004.0,9.0,5,14828,816.0,0,2,2.0,7,378000
RL,2003.0,9.0,5,11846,874.0,0,2,2.0,6,374000
RL,,9.0,5,20431,706.0,0,4,,10,437154
RL,2005.0,8.0,5,10927,736.0,0,3,2.0,8,275000
RL,2004.0,8.0,5,13215,746.0,0,3,2.0,9,279000
RL,2005.0,7.0,5,7052,484.0,0,2,2.0,6,185850
RL,2005.0,9.0,5,5911,556.0,0,2,,6,282500
RL,2005.0,7.0,5,6955,474.0,0,2,2.0,6,202500
RL,2005.0,,5,6792,474.0,0,2,2.0,6,202665
RL,2006.0,9.0,5,7740,899.0,0,1,2.0,6,332200
RL,2006.0,9.0,5,6373,575.0,0,2,2.0,6,310090
RL,2003.0,7.0,5,3136,478.0,0,2,2.0,6,171750
RL,2005.0,6.0,5,10237,397.0,0,3,2.0,6,169990
RL,2005.0,6.0,5,10237,390.0,0,3,2.0,8,170440
RL,2006.0,7.0,5,10237,440.0,0,3,2.0,8,169985
RL,2006.0,7.0,5,17104,426.0,0,3,2.0,7,179665
RL,2006.0,7.0,5,14054,660.0,0,4,2.0,9,219210
RL,2006.0,6.0,5,11660,427.0,0,3,,6,174190
RL,,6.0,5,15578,429.0,0,3,2.0,8,172785
RL,,8.0,5,11631,632.0,0,4,2.0,9,258000
RL,2006.0,7.0,5,9073,440.0,0,3,2.0,8,185101
RL,2006.0,7.0,5,3087,437.0,0,2,,6,210250
RL,2003.0,7.0,5,3196,420.0,0,2,2.0,7,234000
RL,2003.0,8.0,5,3196,400.0,0,2,2.0,7,215000
RL,2002.0,7.0,5,2938,398.0,0,2,2.0,5,246990
RM,2004.0,7.0,5,3072,398.0,0,2,2.0,6,178740
RM,2004.0,7.0,5,3072,388.0,0,2,2.0,7,225000
RL,2005.0,7.0,5,3010,438.0,0,2,,5,167240
RL,,7.0,5,3010,440.0,0,2,2.0,6,156820
RL,2005.0,7.0,5,3013,440.0,0,2,2.0,6,213490
RL,2006.0,8.0,5,3982,648.0,0,1,2.0,7,264561
RL,2006.0,,5,4045,648.0,0,2,2.0,6,246578
RL,2005.0,5.0,5,21930,372.0,0,4,2.0,7,192140
RL,2002.0,6.0,5,7861,393.0,0,3,,7,183200
RL,2004.0,8.0,5,9056,403.0,0,3,,6,178000
RL,,7.0,5,9171,433.0,0,3,2.0,7,201490
RL,2000.0,8.0,5,11194,504.0,0,3,2.0,7,230500
RL,2003.0,7.0,5,7875,393.0,0,3,2.0,8,180000
RL,,6.0,5,8121,460.0,0,3,,7,172400
RL,2000.0,6.0,5,8658,431.0,0,3,2.0,9,215000
RL,1998.0,7.0,5,11214,431.0,0,4,,10,199900
RL,2000.0,6.0,5,10852,472.0,0,3,2.0,7,173000
RL,2006.0,7.0,5,12104,617.0,0,4,3.0,8,287602
RL,1999.0,7.0,5,8738,429.0,0,4,,8,230000
RL,1997.0,8.0,5,9452,870.0,0,3,2.0,7,348000
RL,1998.0,8.0,5,9660,885.0,0,3,2.0,7,286000
RL,2000.0,8.0,5,9545,768.0,0,3,2.0,7,300000
RL,1995.0,10.0,5,35760,807.0,0,4,3.0,10,625000
RL,2000.0,9.0,5,9233,774.0,0,4,,9,405000
RL,,8.0,5,12011,592.0,0,3,2.0,7,280000
RL,1998.0,8.0,5,12090,420.0,0,4,2.0,10,258000
RL,1995.0,8.0,5,10019,725.0,0,4,2.0,9,350000
RL,1993.0,9.0,5,17242,959.0,0,4,3.0,11,584500
RL,,8.0,5,10236,803.0,0,4,2.0,9,321000
RL,1994.0,8.0,5,10120,844.0,0,4,2.0,8,290000
RL,1993.0,8.0,5,12585,704.0,0,3,2.0,8,315000
RL,,8.0,5,12447,760.0,0,3,2.0,8,252000
RL,2006.0,8.0,5,15218,928.0,0,2,2.0,6,336820
RL,,8.0,5,20896,1134.0,0,1,1.0,8,423000
RL,,8.0,5,10182,500.0,0,3,2.0,8,290000
RL,2005.0,7.0,5,8688,834.0,0,3,2.0,7,232000
RL,2006.0,8.0,5,10936,510.0,0,3,2.0,7,199000
FV,2006.0,8.0,5,8640,584.0,0,2,,5,198600
FV,2006.0,9.0,5,13162,792.0,0,3,3.0,11,405749
FV,,8.0,5,11216,776.0,0,3,2.0,7,232600
FV,2006.0,8.0,5,10728,1053.0,0,3,2.0,8,266000
FV,2005.0,7.0,5,8125,615.0,0,3,2.0,6,186500
FV,2005.0,6.0,5,8125,615.0,0,3,,7,200825
FV,2006.0,7.0,5,8125,614.0,0,3,2.0,6,197000
FV,2006.0,6.0,5,7200,572.0,0,2,2.0,5,185000
FV,,7.0,5,7500,453.0,0,3,2.0,6,176000
FV,2006.0,7.0,5,7200,572.0,0,2,2.0,5,187750
RL,2005.0,6.0,5,7733,0.0,0,3,1.0,5,139500
RL,2005.0,7.0,5,11024,612.0,0,3,,6,186800
RL,2005.0,6.0,5,13072,0.0,0,3,1.0,6,132000
RL,2005.0,6.0,5,13072,484.0,0,3,1.0,6,142500
RL,2004.0,6.0,5,13072,576.0,0,3,1.0,5,158000
RL,2005.0,7.0,5,7800,462.0,0,3,,8,184000
RL,2005.0,7.0,5,7632,449.0,0,3,2.0,7,184900
RL,1997.0,6.0,5,8304,688.0,0,3,2.0,7,187000
RL,1992.0,6.0,5,7153,484.0,0,3,2.0,7,175900
RL,1992.0,6.0,5,9370,462.0,0,3,,7,248500
RL,1990.0,6.0,5,7175,542.0,0,2,2.0,5,172000
RL,1991.0,6.0,5,7175,484.0,0,2,2.0,5,151000
RL,1994.0,6.0,5,9019,472.0,0,3,,6,150000
RH,1966.0,4.0,4,8900,384.0,0,2,1.0,5,107000
RH,1965.0,5.0,5,7800,300.0,0,3,,6,119900
RL,1962.0,,4,9100,624.0,0,3,1.0,6,129500
RM,1963.0,5.0,5,9100,504.0,0,6,2.0,10,125000
RM,1977.0,6.0,6,8927,528.0,0,4,2.0,10,119500
RL,,5.0,6,9240,576.0,0,2,1.0,6,144000
RL,1977.0,6.0,7,8471,492.0,0,3,1.0,6,151000
RL,1965.0,5.0,5,9308,310.0,0,3,1.0,5,126000
RL,1968.0,5.0,6,8450,294.0,0,3,1.0,5,116000
RL,,5.0,6,8638,484.0,0,2,1.0,5,133500
RL,1965.0,5.0,6,13052,308.0,0,3,,5,120875
RL,1965.0,5.0,6,13526,288.0,0,3,,5,137000
RL,1964.0,5.0,6,8020,0.0,0,3,1.0,6,124000
RL,1961.0,5.0,7,6993,288.0,0,3,,6,135000
RL,1967.0,5.0,6,8789,288.0,0,3,1.0,6,129200
RL,1974.0,7.0,4,14330,550.0,800,3,2.0,9,260000
RL,1991.0,8.0,5,16059,462.0,0,4,2.0,9,260000
RL,1992.0,,5,11025,888.0,0,3,,9,334000
RL,1993.0,8.0,7,14541,796.0,0,5,2.0,10,310000
RL,1992.0,7.0,5,13346,590.0,0,4,2.0,9,268000
RL,1994.0,8.0,5,12461,757.0,0,2,,5,262000
FV,2004.0,7.0,5,3628,588.0,0,1,1.0,5,176400
FV,2005.0,8.0,5,3316,550.0,0,1,,4,197000
FV,2005.0,7.0,5,3180,480.0,0,2,,4,151000
FV,2005.0,7.0,5,2544,480.0,0,2,2.0,4,147400
FV,,,5,2544,480.0,0,2,2.0,4,149900
FV,,7.0,5,3180,480.0,0,2,2.0,4,144152
FV,2000.0,6.0,5,2998,440.0,0,2,2.0,4,166000
FV,,7.0,5,3735,506.0,0,3,,6,183900
FV,2000.0,7.0,5,2651,490.0,0,3,,6,165000
FV,,7.0,5,4447,496.0,0,2,2.0,4,139000
FV,1997.0,7.0,5,8314,434.0,0,3,2.0,6,200000
FV,2001.0,8.0,5,7180,564.0,0,3,,6,221000
RL,1995.0,8.0,5,9549,481.0,0,2,,6,270000
RL,,6.0,6,11250,546.0,0,3,1.0,6,165000
RL,1980.0,8.0,5,3760,484.0,0,1,1.0,4,214000
RL,,8.0,5,3640,484.0,0,1,1.0,4,188000
RL,,8.0,5,3874,484.0,0,1,1.0,4,190000
RL,1978.0,8.0,5,3876,484.0,0,1,1.0,4,170000
RL,1981.0,9.0,5,50271,894.0,0,0,,5,385000
RL,1972.0,,6,13110,501.0,0,2,2.0,6,146500
RL,1968.0,7.0,6,10192,487.0,0,4,3.0,8,170000
RL,1968.0,7.0,7,20781,508.0,0,3,2.0,9,262500
RL,1968.0,6.0,6,11700,776.0,0,3,,7,179900
RL,1968.0,6.0,7,11029,619.0,0,4,2.0,9,250000
RL,,6.0,5,10400,484.0,0,4,1.0,8,165150
RL,1967.0,7.0,6,10140,477.0,0,3,,7,164500
RL,1969.0,7.0,5,9600,528.0,0,3,1.0,6,140000
RL,1967.0,5.0,5,9750,384.0,0,3,2.0,6,135500
RL,1968.0,5.0,5,9600,504.0,0,3,1.0,6,142000
RL,,5.0,5,8640,530.0,0,4,,7,155000
RL,,6.0,7,9360,504.0,0,2,1.0,4,157500
RL,1968.0,5.0,5,8400,288.0,0,3,1.0,5,138500
RL,1968.0,5.0,6,8400,326.0,0,3,1.0,6,140000
RL,1966.0,5.0,5,9759,264.0,0,3,1.0,6,124400
RL,1967.0,5.0,7,9600,568.0,0,3,,6,158000
RL,1965.0,5.0,8,9230,884.0,0,1,,6,146000
RL,1971.0,6.0,5,14803,495.0,0,4,2.0,8,190000
RL,1961.0,5.0,6,10659,368.0,0,3,1.0,6,136500
RL,1958.0,5.0,5,9100,624.0,0,3,,5,129900
RL,1959.0,5.0,5,8393,588.0,0,4,2.0,8,145000
RL,1965.0,6.0,7,8800,299.0,0,3,2.0,7,185900
RL,1964.0,6.0,6,8800,461.0,0,3,1.0,6,160000
RL,1964.0,6.0,6,10368,430.0,0,3,1.0,7,167000
RL,1964.0,,6,9350,480.0,0,4,1.0,7,157500
RL,1958.0,6.0,5,10382,264.0,0,2,1.0,6,140000
RL,1958.0,5.0,7,8973,750.0,0,3,,6,150000
RL,1960.0,,7,10800,286.0,0,3,1.0,6,151500
RL,1934.0,6.0,8,8550,240.0,0,2,,4,129800
RL,1954.0,5.0,6,11425,275.0,0,2,1.0,4,137000
RL,1947.0,5.0,7,9724,273.0,0,2,,5,137000
RL,1946.0,4.0,7,4712,305.0,0,3,1.0,5,121600
RL,,,7,5900,0.0,0,2,1.0,4,85500
RL,,4.0,5,5825,528.0,0,1,1.0,5,79900
RL,1908.0,,8,7438,576.0,0,3,,5,127000
RL,1961.0,5.0,6,9600,441.0,0,3,,7,161000
RL,1952.0,,6,10858,240.0,0,2,,6,146500
RL,1951.0,5.0,5,9600,280.0,0,3,1.0,7,135000
RL,1951.0,5.0,3,10680,528.0,0,4,2.0,7,137900
RL,1941.0,6.0,7,9490,240.0,0,3,1.0,5,133000
RL,1949.0,5.0,6,9462,234.0,0,3,1.0,7,137000
RL,1954.0,5.0,6,9888,240.0,0,2,1.0,5,121000
RL,1967.0,5.0,5,8917,506.0,0,4,,8,119000
RL,1964.0,6.0,5,12700,441.0,0,3,1.0,6,172000
RL,1961.0,5.0,3,8500,480.0,0,2,1.0,6,98600
RL,,7.0,6,14200,487.0,0,4,2.0,8,226000
RL,,5.0,5,9000,286.0,0,2,1.0,5,118000
RL,,8.0,4,25419,795.0,512,4,2.0,8,235000
RL,1963.0,6.0,7,9723,430.0,0,2,,5,135000
RL,1962.0,5.0,6,7728,540.0,0,3,,6,132500
