Order,MS Zoning,Year Built,Overall Qual,Overall Cond,Lot Area,Garage Area,Pool Area,Bedroom AbvGr,Full Bath,TotRms AbvGrd,SalePrice
1944,RL,1949.0,5.0,7,9600,576.0,0,2,1.0,4,135000
1945,RL,1953.0,,6,12099,371.0,0,3,,7,156000
1946,RL,1935.0,5.0,4,21281,1200.0,0,4,,9,301600
1947,RL,1940.0,5.0,6,10134,240.0,0,2,1.0,5,109000
1948,RL,1956.0,4.0,6,5500,0.0,0,1,1.0,4,103200
1949,RL,,4.0,7,10284,580.0,0,1,2.0,6,128500
1950,RL,1927.0,4.0,6,10800,216.0,0,4,,5,64500
1951,RL,1895.0,,9,10800,0.0,0,3,1.0,6,148000
1952,RL,1920.0,5.0,6,5400,216.0,0,2,1.0,4,86000
1953,RL,1963.0,7.0,5,10090,276.0,0,4,2.0,6,172000
1954,RL,1961.0,5.0,7,8700,240.0,0,3,1.0,5,120000
1955,RL,1968.0,6.0,6,8300,288.0,0,3,1.0,5,128500
1956,RL,1969.0,5.0,5,11606,504.0,0,5,1.0,9,135000
1957,RL,1949.0,5.0,7,8064,576.0,0,3,1.0,6,122900
1958,RL,1948.0,6.0,5,11664,240.0,0,2,1.0,5,119200
1959,RL,1949.0,6.0,6,10496,315.0,0,3,2.0,7,143000
1960,RL,1950.0,5.0,7,7200,276.0,0,3,,6,119000
1961,RL,1950.0,5.0,3,7200,357.0,0,3,1.0,6,102000
1962,RL,1950.0,5.0,8,7200,720.0,0,3,,5,129000
1963,RL,1960.0,5.0,7,7000,254.0,0,2,1.0,6,135000
1964,RL,1959.0,5.0,7,7500,286.0,0,3,1.0,6,152000
1965,RL,1958.0,5.0,6,7315,338.0,0,3,1.0,6,140000
1966,RL,1960.0,5.0,5,7903,324.0,0,3,1.0,6,152000
1967,RL,1960.0,5.0,5,8000,351.0,0,3,1.0,6,156500
1968,RL,1961.0,5.0,4,8000,0.0,0,6,2.0,10,141000
1969,RL,1961.0,5.0,6,7000,300.0,0,3,1.0,7,99000
1970,RL,,6.0,8,9760,440.0,0,3,2.0,7,187000
1971,RL,1962.0,5.0,5,7590,264.0,0,4,2.0,8,169500
1972,RL,1962.0,5.0,5,6600,294.0,0,2,1.0,5,125500
1973,RL,1962.0,5.0,5,6760,288.0,0,3,1.0,6,130000
1974,RM,1926.0,5.0,7,6978,576.0,0,2,1.0,5,103000
1975,RM,1910.0,5.0,7,9600,360.0,0,2,,7,132000
1976,RM,1927.0,6.0,6,6000,576.0,0,3,1.0,6,127500
1977,RM,1922.0,5.0,5,4480,184.0,0,2,1.0,4,89500
1978,RM,1980.0,5.0,5,7200,672.0,0,2,,4,140000
1979,RM,1920.0,5.0,6,3153,180.0,0,2,,5,99900
1980,RM,1885.0,4.0,7,10800,273.0,0,2,1.0,6,100000
1981,RM,1940.0,5.0,8,7200,379.0,0,2,1.0,5,130000
1982,RM,1900.0,5.0,8,9000,576.0,0,2,1.0,6,135000
1983,RM,1948.0,3.0,7,6000,308.0,0,2,,6,120000
1984,RM,1937.0,4.0,7,5925,672.0,0,2,,7,89471
1985,RM,1900.0,4.0,6,5925,252.0,0,3,,6,85000
1986,RM,1920.0,4.0,4,6000,308.0,0,2,,5,108500
1987,RM,1900.0,,8,9639,342.0,0,4,2.0,7,137000
1988,RM,1945.0,5.0,9,3880,0.0,0,2,1.0,4,110500
1989,RM,1923.0,5.0,6,8520,480.0,0,2,1.0,5,100000
1990,RM,,8.0,9,10337,816.0,0,3,2.0,7,184900
1991,RM,1927.0,6.0,6,9863,374.0,0,4,1.0,9,145000
1992,RM,1925.0,5.0,8,9600,250.0,0,3,1.0,6,125000
1993,RM,1910.0,5.0,7,4571,480.0,0,3,1.0,6,114000
1994,RM,1900.0,5.0,5,13600,560.0,0,5,2.0,10,90000
1995,RM,1910.0,6.0,8,8398,468.0,0,3,2.0,6,144100
1996,RM,1880.0,6.0,4,9900,205.0,0,5,2.0,8,117500
1997,RM,1930.0,5.0,7,3600,336.0,0,3,1.0,6,124500
1998,RM,1879.0,7.0,8,13500,576.0,0,3,,8,185000
1999,C (all),1910.0,6.0,6,7200,506.0,0,4,2.0,9,133900
2000,RM,1926.0,6.0,7,5400,216.0,0,3,2.0,5,152000
2001,RM,1948.0,5.0,6,8100,812.0,0,2,1.0,5,153500
2002,RM,1890.0,7.0,8,10800,704.0,0,3,1.0,8,159500
2003,RM,1930.0,5.0,5,9439,160.0,0,2,1.0,6,87000
2004,RM,1956.0,4.0,6,8626,331.0,0,2,1.0,5,104500
2005,RM,1949.0,4.0,7,11800,384.0,0,1,2.0,6,110000
2006,RL,1925.0,5.0,7,6854,308.0,0,1,1.0,6,136500
2007,RM,1950.0,5.0,6,8674,308.0,0,3,1.0,6,128250
2008,RL,1920.0,5.0,5,8731,495.0,0,3,1.0,6,144000
2009,RL,1923.0,6.0,7,8737,440.0,0,3,1.0,6,210000
2010,RM,1939.0,5.0,7,6125,224.0,0,3,2.0,6,135000
2011,RM,1939.0,6.0,6,6000,217.0,0,3,1.0,6,128000
2012,RM,1941.0,6.0,6,6000,440.0,0,3,1.0,6,131000
2013,RM,1939.0,5.0,7,6120,240.0,0,2,1.0,5,113000
2014,RM,,6.0,5,6240,528.0,0,3,1.0,6,126000
2015,RM,1939.0,5.0,8,6240,280.0,0,4,1.0,7,132000
2016,RM,1930.0,5.0,7,6240,230.0,0,3,1.0,6,131750
2017,RM,1926.0,5.0,6,6120,379.0,0,2,1.0,6,132500
2018,RM,1920.0,5.0,8,6120,180.0,0,4,1.0,8,137500
2019,RM,1929.0,7.0,8,6120,576.0,0,2,1.0,5,132000
2020,RM,1931.0,6.0,6,6240,560.0,0,3,1.0,6,127500
2021,RM,1926.0,6.0,5,6180,180.0,0,2,1.0,5,102000
2022,RM,,6.0,8,7755,408.0,0,4,2.0,8,200000
2023,RL,1919.0,6.0,6,13515,520.0,0,3,1.0,8,180500
2024,RL,1920.0,6.0,7,8850,576.0,0,3,1.0,7,165000
2025,RL,1926.0,5.0,5,8550,576.0,0,4,1.0,7,90000
2026,RL,1915.0,6.0,7,8730,384.0,0,3,1.0,7,153575
2027,RM,1929.0,7.0,6,5700,456.0,0,3,1.0,6,140000
2028,RM,1916.0,6.0,7,8520,216.0,0,5,2.0,10,136000
2029,RM,1901.0,5.0,4,5680,240.0,0,3,2.0,7,113000
2030,RM,1901.0,5.0,3,5680,216.0,0,2,1.0,6,117000
2031,RM,1931.0,7.0,4,7758,240.0,0,4,1.0,7,169500
2032,RM,1930.0,7.0,7,7449,280.0,0,3,1.0,6,139400
2033,RM,1963.0,6.0,6,13200,658.0,0,5,3.0,9,202500
2034,RM,1914.0,,7,6882,0.0,0,3,1.0,7,127000
2035,RM,1937.0,6.0,6,9000,544.0,0,3,1.0,6,141000
2036,RM,1950.0,7.0,9,9780,299.0,0,4,1.0,8,212300
2037,RM,1915.0,6.0,5,10320,720.0,0,3,,7,161000
2038,RM,,4.0,6,4330,436.0,0,3,2.0,5,99500
2039,RM,1920.0,,7,7200,288.0,0,3,1.0,6,101000
2040,RM,1916.0,4.0,7,4800,440.0,0,2,1.0,5,109900
2041,RM,1941.0,5.0,6,12358,660.0,0,2,1.0,7,128500
2042,RM,1910.0,7.0,4,10120,308.0,0,4,1.0,9,122000
2043,RM,1930.0,5.0,7,4388,0.0,0,3,1.0,5,87000
2044,RM,1910.0,4.0,1,10320,264.0,0,3,2.0,6,50000
2045,RL,1937.0,7.0,8,12888,498.0,0,3,1.0,7,219000
2046,RL,,5.0,6,18030,0.0,0,3,3.0,12,200500
2047,RL,1940.0,5.0,6,8160,240.0,0,3,1.0,7,126000
2048,RL,,,6,4484,240.0,0,2,1.0,4,108500
2049,RL,1963.0,,5,11235,308.0,0,3,1.0,6,130000
2050,RL,1964.0,5.0,5,11235,572.0,0,2,1.0,6,158450
2051,RL,1964.0,4.0,3,14299,440.0,0,3,1.0,5,115400
2052,RL,1961.0,4.0,5,7943,261.0,0,3,1.0,5,118500
2053,RL,,5.0,8,14149,528.0,0,3,2.0,5,165000
2054,RL,1966.0,5.0,4,11677,264.0,0,3,1.0,6,123000
2055,RL,1966.0,6.0,5,8400,240.0,0,3,1.0,6,129000
2056,RL,1966.0,5.0,5,7094,384.0,0,3,1.0,5,125000
2057,RL,1968.0,5.0,5,8978,300.0,0,3,1.0,6,108000
2058,RL,1971.0,5.0,6,8425,576.0,0,2,1.0,6,119900
2059,RL,1968.0,5.0,5,8665,264.0,0,3,1.0,5,115000
2060,RL,1967.0,5.0,5,8398,528.0,0,2,1.0,5,134500
2061,RL,1966.0,5.0,7,7742,386.0,0,3,1.0,6,127000
2062,RL,,5.0,5,8724,450.0,0,3,1.0,5,129000
2063,RL,1977.0,6.0,5,8197,528.0,0,3,1.0,7,143500
2064,RL,1966.0,5.0,7,8169,315.0,0,3,1.0,6,129000
2065,RL,1956.0,5.0,5,14175,323.0,0,3,1.0,6,187000
2066,RL,1920.0,5.0,4,16779,638.0,0,4,3.0,11,158000
2067,RL,1918.0,5.0,7,25339,576.0,0,3,,7,112000
2068,RL,1940.0,7.0,8,6960,224.0,0,2,1.0,6,165250
2069,RL,1954.0,6.0,5,11375,494.0,0,3,1.0,6,150000
2070,RL,1958.0,5.0,6,13770,303.0,0,3,1.0,6,137000
2071,RL,1945.0,4.0,7,9000,460.0,0,3,,5,89500
2072,RL,1971.0,7.0,5,115149,739.0,0,2,2.0,5,302000
2073,RL,1984.0,6.0,5,11075,552.0,0,3,2.0,7,182000
2074,RL,1988.0,6.0,5,10029,521.0,0,4,2.0,8,211000
2075,RL,,5.0,7,17541,576.0,0,3,2.0,6,216000
2076,RL,1953.0,5.0,5,22692,649.0,0,3,2.0,6,130000
2077,RL,,4.0,5,17808,336.0,0,2,1.0,4,109900
2078,RL,1954.0,,7,12671,527.0,0,4,3.0,6,255000
2079,RL,1950.0,6.0,7,12615,576.0,0,4,2.0,7,243000
2080,RL,1954.0,6.0,6,10512,332.0,0,3,1.0,6,154000
2081,RL,1958.0,5.0,5,5400,399.0,0,3,1.0,6,118000
2082,RL,1958.0,,5,11515,308.0,0,3,1.0,5,80000
2083,RL,1977.0,4.0,3,7711,0.0,0,4,2.0,8,150000
2084,RL,1920.0,4.0,7,9098,0.0,0,2,1.0,5,86000
2085,RL,1984.0,5.0,6,3869,264.0,0,2,2.0,5,130000
2086,RL,1951.0,5.0,6,9280,256.0,0,4,1.0,7,125000
2087,RL,1951.0,5.0,6,11100,253.0,0,4,1.0,7,136500
2088,RL,1920.0,,5,7550,280.0,0,4,,7,96000
2089,RL,1957.0,5.0,6,9060,252.0,0,3,1.0,7,120000
2090,RL,1984.0,6.0,5,23920,515.0,444,4,,7,228500
2091,RL,1990.0,7.0,5,10357,719.0,0,3,2.0,6,179900
2092,RL,1990.0,7.0,5,13474,746.0,0,4,2.0,8,225000
2093,RL,,,5,10380,576.0,0,4,2.0,8,301000
2094,RL,1991.0,7.0,5,13125,833.0,0,4,2.0,8,238000
2095,RL,,7.0,6,11287,575.0,0,3,2.0,7,228500
2096,RL,1994.0,7.0,5,9317,499.0,0,3,2.0,7,220000
2097,RL,2007.0,7.0,5,9965,792.0,0,4,2.0,10,383970
2098,RL,2006.0,8.0,5,9965,1052.0,0,4,3.0,11,424870
2099,RL,2007.0,8.0,5,9178,870.0,0,3,2.0,7,250000
2100,RL,2006.0,8.0,5,10481,894.0,0,3,2.0,8,360000
2101,RL,2006.0,7.0,5,10652,840.0,0,3,2.0,7,279500
2102,RL,2007.0,,5,11175,440.0,0,3,2.0,6,200141
2103,RL,2007.0,8.0,5,10235,870.0,0,3,2.0,7,246500
2104,RL,2007.0,8.0,5,9588,868.0,0,3,2.0,10,276000
2105,RL,2005.0,7.0,5,8814,508.0,0,3,2.0,6,203000
2106,RL,2006.0,7.0,5,11103,440.0,0,3,2.0,8,155835
2107,RL,,7.0,5,8556,826.0,0,2,2.0,5,194000
2108,RL,2007.0,7.0,5,6762,628.0,0,2,2.0,6,195400
2109,RL,2005.0,7.0,5,11750,796.0,0,3,2.0,7,217000
2110,RL,2006.0,8.0,5,8760,674.0,0,3,2.0,7,212999
2111,RL,2005.0,7.0,5,7242,524.0,0,2,2.0,6,175900
2112,RL,2005.0,7.0,5,9316,578.0,0,3,2.0,7,191000
2113,RL,2006.0,6.0,5,9317,440.0,0,3,,6,176432
2114,RL,1988.0,7.0,5,14364,454.0,0,3,2.0,7,277000
2115,RL,1988.0,7.0,5,8883,619.0,0,3,2.0,7,207000
2116,RL,,6.0,7,159000,389.0,0,4,2.0,7,277000
2117,RL,,6.0,5,53107,501.0,0,3,2.0,9,240000
2118,RL,1966.0,6.0,8,12205,444.0,0,5,2.0,9,187500
2119,RL,1976.0,8.0,6,20064,529.0,0,0,0.0,5,279000
2120,RL,1994.0,5.0,5,14217,747.0,0,3,1.0,6,139500
2121,RL,1994.0,5.0,5,8775,299.0,0,3,1.0,5,126000
2122,RL,1995.0,6.0,5,11249,521.0,0,3,,6,177500
2123,RL,1997.0,6.0,6,10021,497.0,0,3,2.0,6,175000
2124,RL,1998.0,6.0,5,9531,546.0,0,3,2.0,7,211000
2125,RL,1994.0,5.0,7,8428,384.0,0,3,1.0,5,146000
2126,RL,1996.0,5.0,5,16561,242.0,0,3,1.0,6,147900
2127,RL,1994.0,4.0,5,8070,0.0,0,3,1.0,5,123600
2128,RL,1997.0,6.0,5,9337,684.0,0,3,,7,204750
2129,RL,1999.0,7.0,5,10820,597.0,0,3,2.0,7,235500
2130,RL,1998.0,7.0,5,12352,534.0,0,3,2.0,7,217000
2131,RL,2001.0,7.0,5,9543,517.0,0,3,2.0,7,190550
2132,RL,2000.0,7.0,5,8826,486.0,0,3,2.0,7,217500
2133,RL,2003.0,7.0,5,10665,558.0,0,3,2.0,7,226000
2134,RL,2003.0,7.0,5,11317,500.0,0,3,2.0,8,180000
2135,RL,1974.0,5.0,5,11800,440.0,0,3,,5,131000
2136,RL,1976.0,5.0,5,8660,370.0,0,3,2.0,6,153500
2137,RL,1977.0,,7,9720,576.0,0,3,2.0,6,160000
2138,RL,1977.0,5.0,5,8982,748.0,0,3,1.0,5,134900
2139,RL,1977.0,5.0,4,16300,308.0,0,3,1.0,5,130000
2140,RL,1975.0,5.0,6,9675,440.0,0,3,1.0,5,120000
2141,RL,1972.0,5.0,5,7700,461.0,0,3,1.0,5,112500
2142,RL,1975.0,5.0,6,10356,440.0,0,3,1.0,5,122000
2143,RL,1972.0,5.0,5,7200,576.0,0,3,1.0,5,127000
2144,RL,1972.0,4.0,8,7200,728.0,0,3,1.0,5,117000
2145,RL,2004.0,8.0,5,10386,888.0,0,3,2.0,8,305900
2146,RL,2002.0,8.0,5,9375,647.0,0,3,2.0,7,228500
2147,RL,2000.0,7.0,5,11354,583.0,0,3,2.0,7,270000
2148,RL,2002.0,7.0,5,8749,527.0,0,3,2.0,6,192000
2149,RL,2003.0,7.0,5,8749,610.0,0,3,,7,213000
2150,RL,2002.0,7.0,5,8158,542.0,0,3,2.0,7,200000
2151,RL,1998.0,,5,16226,683.0,0,4,2.0,9,267000
2152,RL,1994.0,8.0,5,11927,484.0,0,3,2.0,7,228000
2153,RL,2001.0,8.0,5,12728,560.0,0,4,2.0,7,275000
2154,RL,1996.0,7.0,5,15295,608.0,0,3,2.0,7,211000
2155,RL,2002.0,9.0,5,11248,702.0,0,3,2.0,7,285000
2156,RL,1995.0,8.0,5,10000,556.0,0,3,2.0,8,240000
2157,RM,2003.0,6.0,5,4435,420.0,0,1,1.0,3,131500
2158,RL,1999.0,8.0,5,17227,482.0,0,1,1.0,5,246900
2159,RL,,7.0,5,8200,434.0,0,4,2.0,8,219500
2160,RL,2003.0,7.0,5,8450,531.0,0,3,2.0,6,185000
2161,RL,2007.0,7.0,5,8145,552.0,0,3,2.0,7,179400
2162,RL,,7.0,5,9245,639.0,0,3,2.0,8,213500
2163,RL,2004.0,7.0,5,8500,626.0,0,3,2.0,7,179600
2164,RL,2005.0,7.0,5,8769,578.0,0,2,2.0,5,173500
2165,RL,2006.0,6.0,5,8334,437.0,0,3,2.0,6,167840
2166,RL,2006.0,7.0,5,8333,484.0,0,3,2.0,7,168675
2167,RL,2005.0,5.0,5,9045,400.0,0,3,,6,167000
2168,RL,1965.0,,7,9170,461.0,0,2,1.0,6,140000
2169,RL,1967.0,5.0,5,9825,384.0,0,2,1.0,4,118500
2170,RL,1963.0,4.0,6,8308,520.0,0,2,1.0,4,110000
2171,RL,1965.0,,5,10921,432.0,0,3,1.0,6,94750
2172,RL,1925.0,5.0,6,16287,576.0,0,3,1.0,7,122000
2173,RL,1960.0,6.0,6,8240,622.0,0,2,1.0,5,110000
2174,RL,1990.0,6.0,5,11841,0.0,0,3,1.0,5,118500
2175,RL,1976.0,6.0,6,6285,528.0,0,3,1.0,7,133500
2176,RL,1976.0,6.0,7,7917,504.0,0,3,1.0,6,148000
2177,RL,1979.0,5.0,6,9555,579.0,0,5,2.0,11,141000
2178,RL,2006.0,5.0,5,8536,430.0,0,2,1.0,5,155000
2179,RL,2005.0,5.0,5,7024,450.0,0,2,1.0,5,157000
2180,RL,2005.0,5.0,5,7023,489.0,0,3,2.0,6,171500
2181,RL,2008.0,10.0,5,39290,1154.0,0,2,,15,183850
2182,RL,2007.0,10.0,5,40094,884.0,0,3,3.0,11,184750
2183,RM,2005.0,6.0,5,3675,525.0,0,2,1.0,5,140000
2184,RL,1959.0,5.0,7,6400,392.0,0,2,1.0,4,131750
2185,RL,1955.0,4.0,3,6882,0.0,0,2,2.0,6,61500
2186,RL,1954.0,4.0,5,10215,248.0,0,3,1.0,5,111000
2187,RL,1946.0,5.0,6,8741,0.0,0,4,2.0,8,98500
2188,RH,1931.0,3.0,6,4270,0.0,0,3,1.0,6,79000
2189,RL,1920.0,6.0,8,10042,216.0,0,2,1.0,4,108500
2190,RL,1954.0,4.0,5,9450,400.0,0,3,1.0,5,110000
2191,RL,1910.0,4.0,7,11767,384.0,0,2,1.0,6,112000
2192,RL,1955.0,4.0,5,8172,355.0,0,2,,4,125000
2193,RL,1955.0,4.0,5,8172,528.0,0,3,1.0,5,79275
2194,RL,1954.0,4.0,6,8190,280.0,0,3,1.0,5,119000
2195,RH,1914.0,6.0,7,10896,0.0,0,8,2.0,14,200000
2196,RL,1923.0,5.0,6,10890,0.0,0,6,2.0,12,150000
2197,RL,1923.0,6.0,7,10592,180.0,0,3,,7,165000
2198,RL,1926.0,5.0,5,10594,200.0,0,2,1.0,5,96500
2199,RL,1926.0,5.0,5,7223,352.0,0,3,,6,136500
2200,RL,1921.0,6.0,7,6821,240.0,0,2,2.0,8,146500
2201,RL,1937.0,,7,7200,240.0,0,3,,7,175000
2202,RL,1930.0,,8,4000,216.0,0,2,1.0,5,148500
2203,RL,1921.0,6.0,7,6720,228.0,0,3,1.0,7,141500
2204,RL,1918.0,7.0,8,7642,216.0,0,3,1.0,7,189950
2205,RL,1926.0,6.0,8,7155,225.0,0,3,1.0,6,135000
2206,RL,1941.0,7.0,5,7128,240.0,0,4,2.0,7,164000
2207,RL,1913.0,5.0,6,4280,352.0,0,2,1.0,4,90350
2208,RL,1910.0,5.0,6,5362,552.0,0,3,2.0,8,139000
2209,RL,1938.0,5.0,7,6305,240.0,0,2,1.0,5,119750
2210,RH,1946.0,6.0,6,7136,492.0,0,4,2.0,8,145000
2211,RH,1949.0,5.0,6,6270,871.0,0,4,2.0,8,145000
2212,RL,1927.0,7.0,7,7230,264.0,0,4,2.0,8,238000
2213,RL,1951.0,5.0,5,13108,400.0,0,2,1.0,7,153500
2214,RL,1918.0,6.0,6,22420,864.0,0,4,2.0,10,239000
2215,RL,1934.0,8.0,6,12168,380.0,0,4,2.0,10,359100
2216,RL,1930.0,4.0,6,7810,231.0,0,4,2.0,7,188000
2217,RL,1932.0,6.0,7,11275,432.0,0,3,,7,220000
2218,RL,1941.0,5.0,5,6221,528.0,0,3,2.0,5,140000
2219,RL,1932.0,8.0,8,10570,440.0,0,3,2.0,10,315000
2220,RL,1945.0,6.0,8,7259,180.0,0,3,2.0,9,259500
2221,RL,1957.0,6.0,7,14442,416.0,0,3,,7,257500
2222,RL,1940.0,7.0,6,13125,240.0,0,3,1.0,6,219500
2223,RL,1953.0,6.0,5,21000,450.0,0,3,2.0,7,217000
2224,RL,1960.0,6.0,4,25485,580.0,0,3,1.0,6,201000
2225,RL,1968.0,6.0,6,21579,552.0,0,3,,7,215000
2226,RM,1980.0,6.0,6,1782,462.0,0,2,1.0,5,123900
2227,RL,1995.0,,5,17871,628.0,0,4,2.0,7,170000
2228,RM,1988.0,8.0,5,3907,509.0,0,1,1.0,4,200000
2229,RL,1971.0,7.0,5,20693,625.0,0,3,2.0,7,198000
2230,RL,1957.0,6.0,3,32668,484.0,0,4,3.0,9,200624
2231,RL,1986.0,8.0,5,18044,691.0,228,2,2.0,6,315000
2232,RM,,5.0,7,8500,0.0,0,3,2.0,7,115000
2233,RM,1940.0,6.0,7,7000,720.0,0,3,,6,141000
2234,RM,1941.0,5.0,6,5000,360.0,0,2,,5,87000
2235,RM,1925.0,,7,7288,0.0,0,3,2.0,6,129850
2236,RM,1939.0,4.0,5,6060,264.0,0,3,1.0,4,100000
2237,RM,1923.0,5.0,6,9060,,0,3,2.0,6,150909
2238,RM,1922.0,5.0,7,3672,100.0,0,2,1.0,5,75200
2239,RM,1920.0,6.0,5,8263,308.0,0,2,1.0,6,118400
2240,RM,1920.0,5.0,2,8967,338.0,0,2,1.0,6,67000
2241,RM,1950.0,5.0,5,13710,282.0,0,4,1.0,6,152000
2242,RM,1939.0,2.0,4,11067,256.0,0,1,1.0,4,68104
2243,C (all),1895.0,5.0,6,8250,0.0,0,4,2.0,9,119600
2244,C (all),1957.0,4.0,6,6565,720.0,0,3,1.0,6,140000
2245,C (all),1930.0,5.0,9,6060,216.0,0,2,1.0,5,124900
2246,RM,,8.0,5,5568,495.0,0,2,2.0,5,375000
2247,RM,2006.0,8.0,5,4750,538.0,0,2,2.0,5,235000
2248,RL,1979.0,6.0,6,12150,486.0,0,2,2.0,5,183500
2249,RL,1978.0,6.0,6,7540,470.0,0,2,1.0,5,156000
2250,RL,1983.0,6.0,5,9187,484.0,0,3,1.0,5,134000
2251,RL,2002.0,5.0,5,10000,650.0,0,3,2.0,6,215000
2252,RL,2002.0,7.0,5,12864,576.0,0,1,1.0,4,245000
2253,RL,1991.0,7.0,5,9928,506.0,0,3,2.0,6,210000
2254,RL,1975.0,7.0,6,8750,360.0,0,3,1.0,4,148000
2255,RL,1974.0,6.0,6,8410,528.0,0,2,1.0,5,143000
2256,RL,1987.0,7.0,6,4054,512.0,0,2,,5,244000
2257,RM,1998.0,,5,9763,286.0,0,1,1.0,5,330000
2258,RL,1959.0,5.0,6,16905,308.0,0,2,1.0,5,170000
2259,RL,1958.0,6.0,8,19958,461.0,0,4,2.0,7,257000
2260,RL,2006.0,7.0,5,8368,433.0,0,3,2.0,7,231713
2261,RL,2006.0,8.0,5,8298,502.0,0,2,2.0,6,267300
2262,RL,2006.0,8.0,5,9037,472.0,0,2,2.0,6,265900
2263,RL,2007.0,8.0,5,10991,722.0,0,3,2.0,7,239000
2264,RL,2006.0,8.0,5,10656,870.0,0,3,2.0,6,248900
2265,RL,1985.0,,7,10331,528.0,0,3,2.0,6,174000
2266,RL,1990.0,7.0,5,13758,400.0,0,3,,7,187500
2267,RL,1996.0,6.0,5,9303,422.0,0,3,2.0,7,204000
2268,RL,2001.0,8.0,5,6718,471.0,0,2,,5,180500
2269,RL,2003.0,7.0,5,9590,438.0,0,3,2.0,6,187500
2270,RL,2002.0,8.0,5,11305,692.0,0,2,2.0,6,282000
2271,RL,1996.0,6.0,5,7777,571.0,0,3,2.0,7,178000
2272,RL,2002.0,,5,14536,808.0,0,3,,9,270000
2273,RL,,7.0,5,11800,452.0,0,5,3.0,10,279900
2274,RL,1963.0,5.0,4,35133,995.0,0,3,1.0,5,186700
2275,RL,2006.0,8.0,5,15306,712.0,0,3,2.0,7,283463
2276,RL,2006.0,10.0,5,12633,932.0,0,3,,8,392000
2277,RL,2005.0,8.0,5,12665,642.0,0,4,2.0,9,281213
2278,RL,2007.0,,5,8402,0.0,0,3,1.0,6,147000
2279,RL,1953.0,3.0,5,43500,1041.0,561,2,1.0,9,130000
2280,RM,1996.0,6.0,5,6710,460.0,0,0,,3,140000
2281,RL,1963.0,,5,25286,648.0,0,3,,5,132250
2282,RL,1967.0,5.0,4,25000,576.0,0,4,2.0,8,143000
2283,RL,1961.0,4.0,4,32463,1356.0,0,3,1.0,7,168000
2284,RM,1976.0,5.0,7,4224,572.0,0,3,1.0,6,129900
2285,RM,,5.0,5,4224,528.0,0,3,,6,134000
2286,RM,1972.0,,4,1504,253.0,0,3,1.0,5,85500
2287,RM,1970.0,4.0,5,1533,297.0,0,2,1.0,4,106500
2288,RM,1970.0,4.0,6,1495,0.0,0,3,1.0,5,93900
2289,RM,1970.0,4.0,5,2001,286.0,0,3,1.0,6,75000
2290,RM,1970.0,4.0,6,1936,0.0,0,1,1.0,3,84500
2291,RM,1976.0,4.0,3,1890,286.0,0,3,1.0,6,75190
2292,RL,1976.0,6.0,5,11333,539.0,0,3,1.0,5,146800
2293,RL,1977.0,5.0,5,9129,678.0,0,1,1.0,4,153500
2294,RL,1977.0,6.0,6,15957,528.0,0,3,2.0,6,188000
2295,RL,1977.0,5.0,6,33983,672.0,0,3,1.0,6,196000
2296,RL,1977.0,5.0,7,8286,531.0,0,3,1.0,6,157000
2297,RL,1971.0,5.0,7,6723,0.0,0,2,1.0,5,138000
2298,RL,1970.0,5.0,7,7244,624.0,0,2,1.0,5,129500
2299,RL,1961.0,4.0,3,27697,444.0,0,3,1.0,6,80000
2300,RL,1982.0,4.0,6,7599,360.0,0,2,1.0,4,129500
2301,RL,1976.0,5.0,6,11000,502.0,0,3,1.0,6,135000
2302,RL,1982.0,5.0,7,8314,264.0,0,2,1.0,5,124500
2303,RL,1983.0,5.0,7,11625,264.0,0,2,1.0,4,139000
2304,RL,1991.0,5.0,5,10712,0.0,0,3,1.0,5,93500
2305,RL,,,6,10447,288.0,0,3,,5,124500
2306,RL,1954.0,6.0,5,11027,452.0,0,2,2.0,5,149900
2307,RL,1956.0,6.0,6,10533,313.0,0,2,1.0,5,157500
2308,RL,1957.0,5.0,5,11765,963.0,0,3,,7,169000
2309,RL,1957.0,6.0,6,39384,550.0,0,1,1.0,4,252000
2310,RL,1969.0,7.0,6,11727,506.0,0,3,2.0,8,192100
2311,RL,1997.0,6.0,5,8238,400.0,0,3,2.0,6,183500
2312,RL,1997.0,7.0,5,13006,642.0,0,4,2.0,8,222000
2313,RL,1995.0,6.0,5,13041,423.0,0,3,2.0,7,170000
2314,RL,1995.0,6.0,5,13031,409.0,0,3,,6,187500
2315,RL,1996.0,6.0,5,9783,443.0,0,3,2.0,7,202000
2316,RL,1997.0,6.0,5,11207,413.0,0,3,2.0,8,185000
2317,RL,,7.0,5,19378,576.0,0,4,2.0,9,320000
2318,RL,2006.0,7.0,5,14859,690.0,0,3,2.0,7,240000
2319,RL,2005.0,8.0,5,13128,527.0,0,4,2.0,7,250000
2320,RL,2005.0,8.0,5,10463,800.0,0,3,2.0,8,239900
2321,RL,2005.0,7.0,5,13751,773.0,0,3,,9,309000
2322,RL,2006.0,7.0,5,23257,422.0,0,3,2.0,9,274725
2323,RL,1994.0,8.0,5,13108,618.0,0,4,2.0,9,270000
2324,RL,1993.0,6.0,6,8076,402.0,0,3,2.0,6,183500
2325,RL,1993.0,6.0,5,7685,420.0,0,3,2.0,6,165600
2326,RL,1998.0,7.0,5,9084,462.0,0,3,2.0,8,176500
2327,RL,1987.0,8.0,5,3701,461.0,0,2,2.0,5,130000
